frame_index,stage,duration_ms
166,visualization,103.78
167,frame_acquisition,33.09
167,detection,29.06
167,landmarks,115.25
167,visualization,103.46
168,frame_acquisition,33.10
168,detection,25.34
168,landmarks,125.56
168,visualization,100.06
169,frame_acquisition,33.07
169,detection,25.80
169,landmarks,116.12
169,visualization,106.97
170,frame_acquisition,33.46
170,detection,27.87
170,landmarks,167.73
170,visualization,128.75
171,frame_acquisition,33.88
171,detection,47.43
171,landmarks,193.90
171,visualization,117.35
172,frame_acquisition,33.15
172,detection,35.56
172,landmarks,150.38
172,visualization,98.69
173,frame_acquisition,33.18
173,detection,29.38
173,landmarks,130.96
173,visualization,105.32
174,frame_acquisition,33.10
174,detection,28.72
174,landmarks,146.58
174,visualization,108.37
175,frame_acquisition,33.11
175,detection,28.75
175,landmarks,119.35
175,visualization,103.50
176,frame_acquisition,33.14
176,detection,24.92
176,landmarks,130.02
176,visualization,102.12
177,frame_acquisition,33.10
177,detection,23.57
177,landmarks,133.57
177,visualization,103.14
178,frame_acquisition,33.12
178,detection,26.49
178,landmarks,120.74
178,visualization,92.01
179,frame_acquisition,33.13
179,detection,27.13
179,landmarks,122.34
179,visualization,97.35
180,frame_acquisition,33.35
180,detection,23.45
180,landmarks,131.05
180,visualization,90.84
181,frame_acquisition,33.11
181,detection,24.37
181,landmarks,120.23
181,visualization,105.55
182,frame_acquisition,33.09
182,detection,26.23
182,landmarks,130.61
182,visualization,92.67
183,frame_acquisition,33.10
183,detection,26.03
183,landmarks,113.81
183,visualization,93.52
184,frame_acquisition,33.07
184,detection,28.16
184,landmarks,120.38
184,visualization,126.92
185,frame_acquisition,33.14
185,detection,25.28
185,landmarks,126.73
185,visualization,93.80
186,frame_acquisition,33.11
186,detection,33.88
186,landmarks,122.24
186,visualization,97.55
187,frame_acquisition,33.23
187,detection,22.15
187,landmarks,116.96
187,visualization,90.98
188,frame_acquisition,33.11
188,detection,27.52
188,landmarks,128.13
188,visualization,95.11
189,frame_acquisition,33.11
189,detection,30.77
189,landmarks,116.92
189,visualization,95.98
190,frame_acquisition,33.20
190,detection,25.39
190,landmarks,114.27
190,visualization,104.74
191,frame_acquisition,33.27
191,detection,24.58
191,landmarks,115.35
191,visualization,109.26
192,frame_acquisition,33.41
192,detection,25.64
192,landmarks,122.82
192,visualization,99.11
193,frame_acquisition,33.14
193,detection,35.55
193,landmarks,132.63
193,visualization,96.20
194,frame_acquisition,33.08
194,detection,36.90
194,landmarks,118.84
194,visualization,99.52
195,frame_acquisition,33.10
195,detection,33.95
195,landmarks,127.94
195,visualization,99.27
196,frame_acquisition,33.08
196,detection,25.01
196,landmarks,114.59
196,visualization,103.24
197,frame_acquisition,33.12
197,detection,24.84
197,landmarks,124.17
197,visualization,105.84
198,frame_acquisition,33.10
198,detection,25.99
198,landmarks,115.01
198,visualization,101.25
199,frame_acquisition,33.46
199,detection,26.42
199,landmarks,118.88
199,visualization,108.52
200,frame_acquisition,33.09
200,detection,23.78
200,landmarks,131.06
200,visualization,129.81
201,frame_acquisition,33.11
201,detection,23.67
201,landmarks,124.48
201,visualization,97.00
202,frame_acquisition,33.09
202,detection,29.18
202,landmarks,125.34
202,visualization,108.39
203,frame_acquisition,33.11
203,detection,27.08
203,landmarks,111.49
203,visualization,103.77
204,frame_acquisition,33.29
204,detection,24.42
204,landmarks,109.98
204,visualization,109.41
205,frame_acquisition,33.29
205,detection,26.99
205,landmarks,112.27
205,visualization,125.68
206,frame_acquisition,33.46
206,detection,25.75
206,landmarks,119.47
206,visualization,112.51
207,frame_acquisition,33.07
207,detection,23.87
207,landmarks,128.90
207,visualization,103.35
208,frame_acquisition,33.45
208,detection,22.60
208,landmarks,123.07
208,visualization,100.15
209,frame_acquisition,33.07
209,detection,35.64
209,landmarks,118.18
209,visualization,110.08
210,frame_acquisition,33.11
210,detection,28.60
210,landmarks,114.54
210,visualization,104.63
211,frame_acquisition,33.13
211,detection,26.57
211,landmarks,126.27
211,visualization,109.06
212,frame_acquisition,33.10
212,detection,21.85
212,landmarks,117.96
212,visualization,102.83
213,frame_acquisition,33.14
213,detection,23.04
213,landmarks,131.43
213,visualization,99.68
214,frame_acquisition,33.12
214,detection,30.93
214,landmarks,120.92
214,visualization,98.04
215,frame_acquisition,33.13
215,detection,22.13
215,landmarks,135.12
215,visualization,97.76
216,frame_acquisition,33.37
216,detection,25.42
216,landmarks,119.68
216,visualization,112.72
217,frame_acquisition,33.08
217,detection,37.86
217,landmarks,132.10
217,visualization,102.95
218,frame_acquisition,33.49
218,detection,24.15
218,landmarks,121.49
218,visualization,103.25
219,frame_acquisition,33.12
219,detection,26.42
219,landmarks,122.20
219,visualization,104.16
220,frame_acquisition,33.10
220,detection,25.88
220,landmarks,133.24
220,visualization,103.28
221,frame_acquisition,33.11
221,detection,26.28
221,landmarks,133.17
221,visualization,117.77
222,frame_acquisition,33.08
222,detection,41.83
222,landmarks,142.89
222,visualization,129.51
223,frame_acquisition,33.09
223,detection,45.25
223,landmarks,181.73
223,visualization,127.08
224,frame_acquisition,33.10
224,detection,27.58
224,landmarks,132.25
224,visualization,112.96
225,frame_acquisition,33.12
225,detection,29.32
225,landmarks,129.26
225,visualization,109.05
226,frame_acquisition,33.16
226,detection,27.47
226,landmarks,132.56
226,visualization,104.91
227,frame_acquisition,33.11
227,detection,26.95
227,landmarks,116.78
227,visualization,106.06
228,frame_acquisition,33.12
228,detection,33.14
228,landmarks,126.50
228,visualization,106.43
229,frame_acquisition,33.14
229,detection,25.15
229,landmarks,116.77
229,visualization,106.59
230,frame_acquisition,33.07
230,detection,26.05
230,landmarks,109.83
230,visualization,111.29
231,frame_acquisition,33.40
231,detection,26.89
231,landmarks,116.56
231,visualization,97.65
232,frame_acquisition,33.18
232,detection,25.22
232,landmarks,112.91
232,visualization,114.79
233,frame_acquisition,33.09
233,detection,35.17
233,landmarks,127.07
233,visualization,113.43
234,frame_acquisition,33.39
234,detection,26.89
234,landmarks,115.41
234,visualization,99.39
235,frame_acquisition,33.10
235,detection,25.60
235,landmarks,156.64
235,visualization,101.52
236,frame_acquisition,33.09
236,detection,25.38
236,landmarks,113.64
236,visualization,97.54
237,frame_acquisition,33.07
237,detection,27.34
237,landmarks,129.62
237,visualization,97.56
238,frame_acquisition,33.29
238,detection,27.29
238,landmarks,118.04
238,visualization,100.34
239,frame_acquisition,33.15
239,detection,21.89
239,landmarks,123.12
239,visualization,99.50
240,frame_acquisition,33.11
240,detection,24.38
240,landmarks,123.52
240,visualization,100.90
241,frame_acquisition,33.12
241,detection,30.27
241,landmarks,118.84
241,visualization,104.70
242,frame_acquisition,33.50
242,detection,23.93
242,landmarks,133.81
242,visualization,89.43
243,frame_acquisition,33.17
243,detection,21.89
243,landmarks,115.75
243,visualization,105.66
244,frame_acquisition,33.14
244,detection,26.66
244,landmarks,123.99
244,visualization,104.45
245,frame_acquisition,33.22
245,detection,27.12
245,landmarks,111.15
245,visualization,104.45
246,frame_acquisition,33.45
246,detection,26.24
246,landmarks,121.88
