frame_index,stage,duration_ms
316,visualization,92.23
317,frame_acquisition,33.11
317,detection,30.21
317,landmarks,104.33
317,visualization,84.39
318,frame_acquisition,33.20
318,detection,21.08
318,landmarks,99.37
318,visualization,85.06
319,frame_acquisition,33.41
319,detection,20.79
319,landmarks,95.75
319,visualization,76.10
320,frame_acquisition,33.09
320,detection,22.22
320,landmarks,96.27
320,visualization,83.75
321,frame_acquisition,33.42
321,detection,21.56
321,landmarks,96.64
321,visualization,76.06
322,frame_acquisition,33.55
322,detection,22.14
322,landmarks,96.76
322,visualization,83.71
323,frame_acquisition,33.20
323,detection,22.44
323,landmarks,93.84
323,visualization,77.56
324,frame_acquisition,33.16
324,detection,20.87
324,landmarks,102.37
324,visualization,98.67
325,frame_acquisition,33.10
325,detection,23.65
325,landmarks,96.78
325,visualization,86.75
326,frame_acquisition,33.07
326,detection,24.45
326,landmarks,93.90
326,visualization,86.33
327,frame_acquisition,33.09
327,detection,28.46
327,landmarks,108.23
327,visualization,84.10
328,frame_acquisition,33.35
328,detection,21.66
328,landmarks,91.87
328,visualization,82.15
329,frame_acquisition,33.07
329,detection,22.55
329,landmarks,94.49
329,visualization,83.31
330,frame_acquisition,33.15
330,detection,21.70
330,landmarks,94.58
330,visualization,86.58
331,frame_acquisition,33.16
331,detection,24.78
331,landmarks,94.65
331,visualization,80.59
332,frame_acquisition,33.09
332,detection,25.42
332,landmarks,97.08
332,visualization,84.77
333,frame_acquisition,33.44
333,detection,23.06
333,landmarks,96.82
333,visualization,80.71
334,frame_acquisition,33.16
334,detection,25.65
334,landmarks,109.06
334,visualization,75.86
335,frame_acquisition,33.37
335,detection,24.34
335,landmarks,99.25
335,visualization,82.70
336,frame_acquisition,33.19
336,detection,22.72
336,landmarks,93.56
336,visualization,80.05
337,frame_acquisition,33.27
337,detection,21.45
337,landmarks,104.03
337,visualization,88.30
338,frame_acquisition,33.11
338,detection,21.75
338,landmarks,97.35
338,visualization,75.71
339,frame_acquisition,33.21
339,detection,23.05
339,landmarks,101.83
339,visualization,92.87
340,frame_acquisition,33.08
340,detection,21.57
340,landmarks,91.42
340,visualization,90.32
341,frame_acquisition,33.28
341,detection,24.25
341,landmarks,95.23
341,visualization,95.22
342,frame_acquisition,33.11
342,detection,24.90
342,landmarks,92.70
342,visualization,90.51
343,frame_acquisition,33.11
343,detection,20.35
343,landmarks,94.19
343,visualization,89.74
344,frame_acquisition,33.55
344,detection,22.53
344,landmarks,92.32
344,visualization,85.93
345,frame_acquisition,33.09
345,detection,27.79
345,landmarks,108.93
345,visualization,91.25
346,frame_acquisition,33.27
346,detection,22.34
346,landmarks,90.77
346,visualization,88.28
347,frame_acquisition,33.09
347,detection,25.19
347,landmarks,97.25
347,visualization,123.66
348,frame_acquisition,33.30
348,detection,22.41
348,landmarks,90.37
348,visualization,80.98
349,frame_acquisition,33.14
349,detection,23.27
349,landmarks,123.10
349,visualization,104.51
350,frame_acquisition,33.10
350,detection,26.49
350,landmarks,119.13
350,visualization,97.42
351,frame_acquisition,33.17
351,detection,20.81
351,landmarks,97.27
351,visualization,86.95
352,frame_acquisition,33.40
352,detection,24.52
352,landmarks,90.81
352,visualization,79.52
353,frame_acquisition,33.25
353,detection,22.54
353,landmarks,93.83
353,visualization,86.14
354,frame_acquisition,33.10
354,detection,21.61
354,landmarks,97.98
354,visualization,76.66
355,frame_acquisition,33.29
355,detection,22.82
355,landmarks,94.06
355,visualization,87.75
356,frame_acquisition,33.45
356,detection,23.25
356,landmarks,90.37
356,visualization,82.57
357,frame_acquisition,33.41
357,detection,24.16
357,landmarks,93.41
357,visualization,73.52
358,frame_acquisition,33.10
358,detection,25.08
358,landmarks,103.51
358,visualization,81.29
359,frame_acquisition,33.46
359,detection,23.44
359,landmarks,109.46
359,visualization,75.42
360,frame_acquisition,33.46
360,detection,22.01
360,landmarks,93.44
360,visualization,76.12
361,frame_acquisition,33.38
361,detection,21.44
361,landmarks,93.95
361,visualization,77.94
362,frame_acquisition,33.36
362,detection,21.43
362,landmarks,99.95
362,visualization,77.12
363,frame_acquisition,33.18
363,detection,25.80
363,landmarks,92.67
363,visualization,80.03
364,frame_acquisition,33.37
364,detection,23.92
364,landmarks,100.48
364,visualization,79.34
365,frame_acquisition,33.14
365,detection,21.35
365,landmarks,90.58
365,visualization,79.01
366,frame_acquisition,33.10
366,detection,27.16
366,landmarks,109.35
366,visualization,94.91
367,frame_acquisition,33.11
367,detection,21.78
367,landmarks,91.36
367,visualization,81.35
368,frame_acquisition,33.07
368,detection,26.43
368,landmarks,102.70
368,visualization,83.44
369,frame_acquisition,33.26
369,detection,22.45
369,landmarks,95.07
369,visualization,80.25
370,frame_acquisition,33.27
370,detection,21.80
370,landmarks,91.37
370,visualization,86.78
371,frame_acquisition,33.15
371,detection,22.80
371,landmarks,94.13
371,visualization,77.68
372,frame_acquisition,33.32
372,detection,21.55
372,landmarks,96.23
372,visualization,79.65
373,frame_acquisition,33.15
373,detection,22.29
373,landmarks,89.34
373,visualization,80.82
374,frame_acquisition,33.42
374,detection,24.86
374,landmarks,94.79
374,visualization,79.36
375,frame_acquisition,33.13
375,detection,22.93
375,landmarks,93.30
375,visualization,75.37
376,frame_acquisition,33.09
376,detection,21.17
376,landmarks,95.50
376,visualization,87.29
377,frame_acquisition,33.66
377,detection,26.38
377,landmarks,110.46
377,visualization,85.17
378,frame_acquisition,33.36
378,detection,20.18
378,landmarks,91.23
378,visualization,79.67
379,frame_acquisition,33.75
379,detection,22.98
379,landmarks,100.98
379,visualization,76.58
380,frame_acquisition,33.47
380,detection,25.29
380,landmarks,93.00
380,visualization,80.64
381,frame_acquisition,33.28
381,detection,22.92
381,landmarks,97.57
381,visualization,87.97
382,frame_acquisition,33.28
382,detection,22.71
382,landmarks,93.81
382,visualization,78.25
383,frame_acquisition,33.41
383,detection,23.21
383,landmarks,93.89
383,visualization,89.57
384,frame_acquisition,33.08
384,detection,20.33
384,landmarks,93.97
384,visualization,81.60
385,frame_acquisition,33.07
385,detection,28.07
385,landmarks,105.69
385,visualization,89.25
386,frame_acquisition,33.15
386,detection,21.29
386,landmarks,91.92
386,visualization,79.96
387,frame_acquisition,33.10
387,detection,22.95
387,landmarks,95.19
387,visualization,79.81
388,frame_acquisition,33.13
388,detection,22.75
388,landmarks,92.18
388,visualization,77.44
389,frame_acquisition,33.11
389,detection,21.42
389,landmarks,97.02
389,visualization,74.64
390,frame_acquisition,33.37
390,detection,23.34
390,landmarks,98.68
390,visualization,77.61
391,frame_acquisition,33.14
391,detection,23.00
391,landmarks,94.71
391,visualization,78.81
392,frame_acquisition,33.19
392,detection,36.09
392,landmarks,95.93
392,visualization,81.38
393,frame_acquisition,33.30
393,detection,20.12
393,landmarks,95.23
393,visualization,88.60
394,frame_acquisition,33.15
394,detection,33.01
394,landmarks,113.75
394,visualization,84.65
395,frame_acquisition,33.13
395,detection,22.51
395,landmarks,104.39
395,visualization,87.19
396,frame_acquisition,33.14
396,detection,22.39
396,landmarks,98.89
396,visualization,74.64
397,frame_acquisition,33.15
397,detection,23.51
397,landmarks,95.13
397,visualization,76.27
398,frame_acquisition,33.10
398,detection,23.46
398,landmarks,97.49
398,visualization,86.85
399,frame_acquisition,33.10
399,detection,21.23
399,landmarks,94.77
399,visualization,80.57
400,frame_acquisition,33.27
400,detection,23.71
400,landmarks,104.79
400,visualization,92.38
401,frame_acquisition,33.20
401,detection,21.75
401,landmarks,95.35
401,visualization,81.11
402,frame_acquisition,33.14
402,detection,25.19
402,landmarks,112.02
402,visualization,91.84
403,frame_acquisition,33.33
403,detection,22.31
403,landmarks,97.22
403,visualization,82.13
404,frame_acquisition,33.18
404,detection,24.95
404,landmarks,96.22
404,visualization,92.64
405,frame_acquisition,33.10
405,detection,22.18
405,landmarks,95.90
405,visualization,87.04
406,frame_acquisition,33.14
406,detection,23.41
406,landmarks,96.04
406,visualization,88.78
407,frame_acquisition,33.09
407,detection,22.33
407,landmarks,96.23
407,visualization,79.08
408,frame_acquisition,33.20
408,detection,22.32
408,landmarks,93.59
408,visualization,87.59
409,frame_acquisition,33.14
409,detection,22.12
409,landmarks,93.74
409,visualization,82.84
410,frame_acquisition,33.10
410,detection,22.34
410,landmarks,96.55
410,visualization,92.63
411,frame_acquisition,33.26
411,detection,23.07
411,landmarks,97.62
411,visualization,86.12
412,frame_acquisition,33.05
412,detection,23.19
412,landmarks,94.96
412,visualization,86.33
413,frame_acquisition,33.10
413,detection,23.13
413,landmarks,94.91
413,visualization,85.76
414,frame_acquisition,33.24
414,detection,21.55
414,landmarks,97.66
414,visualization,82.41
415,frame_acquisition,33.65
415,detection,23.61
415,landmarks,94.56
415,visualization,82.49
416,frame_acquisition,33.45
416,detection,23.34
416,landmarks,95.84
416,visualization,80.86
417,frame_acquisition,33.46
417,detection,22.72
417,landmarks,100.24
417,visualization,85.50
418,frame_acquisition,33.46
418,detection,22.13
418,landmarks,92.90
418,visualization,81.51
419,frame_acquisition,33.13
419,detection,29.12
419,landmarks,106.43
419,visualization,86.13
420,frame_acquisition,33.08
420,detection,23.66
420,landmarks,94.63
420,visualization,80.34
421,frame_acquisition,33.09
421,detection,23.27
421,landmarks,102.08
421,visualization,92.12
422,frame_acquisition,33.21
422,detection,23.41
422,landmarks,91.60
422,visualization,81.37
423,frame_acquisition,33.07
423,detection,24.11
423,landmarks,95.96
423,visualization,84.76
424,frame_acquisition,33.15
424,detection,22.33
424,landmarks,95.36
424,visualization,82.68
425,frame_acquisition,33.09
425,detection,23.17
425,landmarks,101.71
425,visualization,98.28
426,frame_acquisition,33.13
426,detection,22.87
426,landmarks,90.96
426,visualization,80.87
427,frame_acquisition,33.47
427,detection,22.75
427,landmarks,95.35
427,visualization,89.37
428,frame_acquisition,33.15
428,detection,23.06
428,landmarks,94.53
428,visualization,79.13
429,frame_acquisition,33.42
429,detection,22.58
429,landmarks,94.24
429,visualization,85.20
430,frame_acquisition,33.34
430,detection,24.38
430,landmarks,91.77
430,visualization,79.70
431,frame_acquisition,33.15
431,detection,24.16
431,landmarks,94.97
431,visualization,81.69
432,frame_acquisition,33.52
432,detection,21.44
432,landmarks,93.36
432,visualization,81.42
433,frame_acquisition,33.11
433,detection,32.83
433,landmarks,151.79
433,visualization,102.43
434,frame_acquisition,33.13
434,detection,22.69
434,landmarks,101.23
434,visualization,78.84
435,frame_acquisition,33.09
435,detection,28.66
435,landmarks,101.33
435,visualization,89.77
436,frame_acquisition,33.26
436,detection,24.10
436,landmarks,100.42
436,visualization,85.15
437,frame_acquisition,33.29
437,detection,22.53
437,landmarks,98.94
437,visualization,85.53
438,frame_acquisition,33.15
438,detection,25.11
438,landmarks,88.97
438,visualization,80.02
439,frame_acquisition,33.47
439,detection,23.28
439,landmarks,95.27
439,visualization,82.27
440,frame_acquisition,33.06
440,detection,22.20
440,landmarks,94.94
440,visualization,78.91
441,frame_acquisition,33.47
441,detection,21.77
441,landmarks,98.09
441,visualization,84.02
442,frame_acquisition,33.19
442,detection,24.70
442,landmarks,98.35
442,visualization,91.93
443,frame_acquisition,33.42
443,detection,23.53
443,landmarks,96.43
443,visualization,80.13
444,frame_acquisition,33.30
444,detection,24.37
444,landmarks,106.62
444,visualization,89.64
445,frame_acquisition,33.53
445,detection,20.89
445,landmarks,97.25
445,visualization,83.56
446,frame_acquisition,33.07
446,detection,22.85
446,landmarks,99.22
446,visualization,74.34
447,frame_acquisition,33.23
447,detection,22.72
447,landmarks,99.85
447,visualization,86.33
448,frame_acquisition,33.10
448,detection,22.58
448,landmarks,96.72
448,visualization,86.24
449,frame_acquisition,33.11
449,detection,21.39
449,landmarks,103.16
449,visualization,80.31
450,frame_acquisition,33.20
450,detection,24.81
450,landmarks,99.09
450,visualization,94.20
451,frame_acquisition,33.07
451,detection,22.15
451,landmarks,94.65
451,visualization,78.95
452,frame_acquisition,33.19
452,detection,21.76
452,landmarks,97.02
452,visualization,89.37
453,frame_acquisition,33.26
453,detection,23.48
453,landmarks,104.03
453,visualization,86.20
454,frame_acquisition,33.16
454,detection,24.42
454,landmarks,97.86
454,visualization,92.78
455,frame_acquisition,33.22
455,detection,22.50
455,landmarks,91.30
455,visualization,82.03
456,frame_acquisition,33.48
456,detection,21.32
456,landmarks,94.21
456,visualization,84.59
457,frame_acquisition,33.21
457,detection,23.51
457,landmarks,90.61
457,visualization,80.83
458,frame_acquisition,33.24
458,detection,23.21
458,landmarks,94.12
458,visualization,80.61
459,frame_acquisition,33.25
459,detection,22.65
459,landmarks,91.56
459,visualization,84.48
460,frame_acquisition,33.13
460,detection,23.53
460,landmarks,106.36
460,visualization,83.39
461,frame_acquisition,33.07
461,detection,22.19
461,landmarks,100.98
461,visualization,89.69
462,frame_acquisition,33.45
462,detection,22.58
462,landmarks,92.51
462,visualization,85.69
463,frame_acquisition,33.07
463,detection,24.74
463,landmarks,95.60
463,visualization,83.40
464,frame_acquisition,33.07
464,detection,22.07
464,landmarks,92.06
464,visualization,84.16
465,frame_acquisition,33.33
465,detection,23.90
465,landmarks,94.82
465,visualization,85.19
466,frame_acquisition,33.12
466,detection,21.23
466,landmarks,103.85
466,visualization,83.88
467,frame_acquisition,33.47
467,detection,22.57
467,landmarks,97.96
467,visualization,81.58
468,frame_acquisition,33.12
468,detection,23.92
468,landmarks,91.04
468,visualization,80.69
469,frame_acquisition,33.54
469,detection,21.81
469,landmarks,97.12
469,visualization,89.71
470,frame_acquisition,33.30
470,detection,22.06
470,landmarks,101.74
470,visualization,87.50
471,frame_acquisition,33.45
471,detection,23.25
471,landmarks,99.86
471,visualization,93.99
472,frame_acquisition,33.21
472,detection,21.64
472,landmarks,92.96
472,visualization,86.46
473,frame_acquisition,33.08
473,detection,22.94
473,landmarks,94.55
473,visualization,89.15
474,frame_acquisition,33.07
474,detection,21.36
474,landmarks,91.59
474,visualization,87.68
475,frame_acquisition,33.28
475,detection,22.60
475,landmarks,99.76
475,visualization,96.39
476,frame_acquisition,33.11
476,detection,22.11
476,landmarks,98.64
476,visualization,85.14
477,frame_acquisition,33.47
477,detection,23.78
477,landmarks,95.32
477,visualization,92.31
478,frame_acquisition,33.22
478,detection,27.09
478,landmarks,97.84
478,visualization,85.07
479,frame_acquisition,33.10
479,detection,23.95
479,landmarks,92.81
479,visualization,88.21
480,frame_acquisition,33.47
480,detection,22.45
480,landmarks,91.93
480,visualization,84.19
481,frame_acquisition,33.18
481,detection,23.39
481,landmarks,94.56
481,visualization,82.84
482,frame_acquisition,33.12
482,detection,21.14
482,landmarks,91.25
482,visualization,78.44
483,frame_acquisition,33.07
483,detection,21.03
483,landmarks,100.19
483,visualization,79.70
484,frame_acquisition,33.10
484,detection,25.47
484,landmarks,96.25
484,visualization,74.53
485,frame_acquisition,33.14
485,detection,21.09
485,landmarks,94.79
485,visualization,78.02
486,frame_acquisition,33.43
486,detection,20.56
486,landmarks,99.56
486,visualization,82.23
487,frame_acquisition,33.26
487,detection,23.66
487,landmarks,105.72
487,visualization,91.72
488,frame_acquisition,33.08
488,detection,26.42
488,landmarks,99.49
488,visualization,73.35
489,frame_acquisition,33.16
489,detection,24.67
489,landmarks,91.95
489,visualization,78.48
490,frame_acquisition,33.07
490,detection,23.00
490,landmarks,98.54
490,visualization,80.03
491,frame_acquisition,33.08
491,detection,21.55
491,landmarks,91.19
491,visualization,79.84
492,frame_acquisition,33.07
492,detection,32.16
492,landmarks,137.33
492,visualization,105.95
493,frame_acquisition,33.10
493,detection,28.96
493,landmarks,102.25
493,visualization,79.40
494,frame_acquisition,33.09
494,detection,21.34
494,landmarks,96.34
494,visualization,80.92
495,frame_acquisition,33.12
495,detection,27.02
495,landmarks,99.24
495,visualization,91.85
496,frame_acquisition,33.10
496,detection,24.00
496,landmarks,94.58
496,visualization,92.61
497,frame_acquisition,33.39
497,detection,21.34
497,landmarks,93.34
497,visualization,81.95
498,frame_acquisition,33.17
498,detection,20.73
498,landmarks,94.15
498,visualization,83.97
499,frame_acquisition,33.68
499,detection,24.36
499,landmarks,90.10
499,visualization,80.21
